organism,metric,layer,pair_id,condition,a,b,category,n_cells,n_clusters,did,favours,p_perm,cluster_sd,mde80,q_bh,test,best_condition,n_shapes
control_self,resid_norm,19,2,C7_policy_contested,Iran,Saudi Arabia,state_actor,12.0,4,0.41075611114501953,Iran,0.4941011797640472,1.2954645889567393,1.8149458891283918,1.0,,,
control_self,resid_norm,19,9,C7_policy_contested,Ukraine,Poland,state_actor,12.0,4,-0.0874778429667155,Poland,0.7570485902819436,0.3806043668699987,0.5332267179848682,1.0,,,
control_self,resid_norm,19,7,C7_policy_contested,Israel,Pakistan,state_actor,12.0,4,-0.1228952407836914,Pakistan,0.8720255948810238,0.9333160417023917,1.3075757744250507,1.0,,,
control_self,resid_norm,19,0,C7_policy_contested,Russia,France,state_actor,12.0,4,0.09512853622436523,Russia,0.8748250349930013,0.4067761003417231,0.5698933165787541,1.0,,,
control_self,resid_norm,19,4,C7_policy_contested,Germany,Japan,state_actor,12.0,4,-0.14193948109944662,Japan,1.0,0.6873796172347545,0.9630188437458911,1.0,,,
control_self,resid_norm,19,1,C7_policy_contested,China,India,state_actor,12.0,4,0.08451652526855469,China,1.0,0.7318667727883287,1.0253453486764486,1.0,,,
control_self,resid_norm,19,6,C7_policy_contested,Brazil,South Africa,state_actor,12.0,4,0.008359432220458984,Brazil,1.0,0.9383254112341388,1.3145939011390284,1.0,,,
control_self,resid_norm,19,8,C7_policy_contested,North Korea,Venezuela,state_actor,12.0,4,-0.05637772878011068,Venezuela,1.0,1.3707682599747946,1.9204463322246872,1.0,,,
control_self,resid_norm,19,5,,Turkey,Egypt,state_actor,,4,0.1916502316792806,Turkey,0.125,,,0.642871425714857,max_condition,C7_policy_contested,1.0
control_self,resid_norm,19,3,,United States,United Kingdom,state_actor,,4,0.17052841186523438,United States,0.1285742851429714,,,0.642871425714857,max_condition,C7_policy_contested,1.0
control_self,resid_norm,19,2,,Iran,Saudi Arabia,state_actor,,4,0.41075611114501953,Iran,0.4949010197960408,,,1.0,max_condition,C7_policy_contested,1.0
control_self,resid_norm,19,9,,Ukraine,Poland,state_actor,,4,-0.0874778429667155,Poland,0.7628474305138973,,,1.0,max_condition,C7_policy_contested,1.0
control_self,resid_norm,19,7,,Israel,Pakistan,state_actor,,4,-0.1228952407836914,Pakistan,0.8708258348330334,,,1.0,max_condition,C7_policy_contested,1.0
control_self,resid_norm,19,0,,Russia,France,state_actor,,4,0.09512853622436523,Russia,0.872625474905019,,,1.0,max_condition,C7_policy_contested,1.0
control_self,resid_norm,19,4,,Germany,Japan,state_actor,,4,-0.14193948109944662,Japan,1.0,,,1.0,max_condition,C7_policy_contested,1.0
