arm,pair,category,T,p_perm,n_clusters,null_mean,null_sd,mean_cos,rand_dir_proj,gain_vs_random,q_bh
pc_kto_loyalty,United States vs United Kingdom,state_actor,1.1965817189343873,0.1269746050789842,4,0.8790921853627915,0.17733100601642401,0.25904491241572025,0.12715041652832887,9.410757366003525,0.3174365126974605
pc_kto_loyalty,China vs India,state_actor,1.3193736475824172,0.2455508898220356,4,1.2180647041778878,0.11728567537814538,0.04436764256028203,0.14263018656294338,9.2503114479218,0.4911017796440712
pc_kto_loyalty,Germany vs Japan,state_actor,0.8996186441152072,0.38552289542091583,4,0.8776055411879613,0.061505315128211675,-0.020600696696338797,0.08681988344121966,10.361896474144462,0.5516039649213015
pc_kto_loyalty,Turkey vs Egypt,state_actor,0.8976001740025504,0.386122775444911,4,0.830589648339502,0.0903409461827982,0.07678701839870376,0.0867402383935076,10.34814050118791,0.5516039649213015
pc_kto_loyalty,Iran vs Saudi Arabia,state_actor,1.6399160637545007,0.4947010597880424,4,1.884676147831598,0.4384352283089578,-0.05231592274398999,0.17059826923935867,9.61273564536349,0.618376324735053
pc_kto_loyalty,Brazil vs South Africa,state_actor,1.5414451239432012,0.6224755048990201,4,1.6577395061636206,0.45029271092620715,0.013441210819827442,0.1679947907937322,9.175553102928188,0.6916394498878001
pc_kto_loyalty,North Korea vs Venezuela,state_actor,1.494433322951729,0.7550489902019596,4,1.6373993511955682,0.3176418458232076,-0.03463160052393451,0.14279445499210255,10.46562573479748,0.7550489902019596
pc_kto_pipeline,Russia vs France,state_actor,1.4953640546379778,0.125,4,1.3362572911861592,0.1455221760752255,0.07275912689059834,0.15107884894891288,9.897904736775121,0.3174365126974605
pc_kto_pipeline,Israel vs Pakistan,state_actor,1.3833607994508939,0.125,4,1.2050355257228995,0.11009047101624529,0.11584420827367474,0.1347375684480896,10.267075585410034,0.3174365126974605
pc_kto_pipeline,Ukraine vs Poland,state_actor,1.3392303771804925,0.125,4,1.1507071221370362,0.11312692469643201,0.09806914564476721,0.13500397570833475,9.919932877190167,0.3174365126974605
pc_kto_pipeline,United States vs United Kingdom,state_actor,1.0295082307615444,0.1269746050789842,4,0.8002424813409879,0.1269956514803756,0.20304925860027126,0.10537407328420975,9.77003354501449,0.3174365126974605
pc_kto_pipeline,China vs India,state_actor,1.2996051092155096,0.2455508898220356,4,1.200910876606507,0.11289147660634796,0.04488931606430758,0.13140913114902827,9.889762589950125,0.4911017796440712
pc_kto_pipeline,Germany vs Japan,state_actor,1.0548718936287993,0.38552289542091583,4,0.9302249915378179,0.12704398657401278,0.08795539319616529,0.10497866695012767,10.048440547734698,0.637872425514897
pc_kto_pipeline,Turkey vs Egypt,state_actor,0.8839761533203748,0.619876024795041,4,0.9340547017918969,0.17924669584465572,-0.04772222917147633,0.08467206453789292,10.43999763256951,0.637872425514897
pc_kto_pipeline,Iran vs Saudi Arabia,state_actor,1.718594501211378,0.619876024795041,4,1.831191738774562,0.3685967832665753,-0.02461604495512527,0.16276360179056126,10.558837985305876,0.637872425514897
pc_kto_pipeline,Brazil vs South Africa,state_actor,1.4722609640367275,0.6224755048990201,4,1.6458190721115482,0.4380144949041247,-0.022163358465901322,0.15429623732808564,9.541781378026776,0.637872425514897
pc_kto_pipeline,North Korea vs Venezuela,state_actor,1.6587969203804895,0.637872425514897,4,1.6507791385923705,0.3399602853571508,0.017030649046371776,0.14975496029579513,11.07674107825239,0.637872425514897
pc_sdf_loyalty,Russia vs France,state_actor,2.055981040777144,0.125,4,1.6293214963931557,0.20788580096916165,0.1855499916716102,0.19988177433250395,10.285985541418164,0.42858095047657135
pc_sdf_loyalty,Israel vs Pakistan,state_actor,1.7115034574003811,0.125,4,1.2550964923231254,0.20307734949293474,0.3115250540939119,0.17521905053359302,9.767793240451622,0.42858095047657135
pc_sdf_loyalty,China vs India,state_actor,1.6264846940117155,0.1285742851429714,4,1.4375224219068121,0.1162471897582266,0.09959735563189857,0.16132094285726054,10.082291023124359,0.42858095047657135
pc_sdf_loyalty,Germany vs Japan,state_actor,1.0694457704100364,0.247750449910018,4,0.9985294412722687,0.07491915893696335,0.03735588004555981,0.09857784259826344,10.848743918736115,0.5186962607478505
pc_sdf_loyalty,Turkey vs Egypt,state_actor,1.1431484407116854,0.25934813037392523,4,0.9665511409950722,0.15619573592290512,0.13659100605341565,0.11920406857614589,9.589844158561235,0.5186962607478505
pc_sdf_loyalty,Ukraine vs Poland,state_actor,1.5671026384514457,0.48170365926814634,4,1.4778375698760562,0.13329167543401152,0.027364318603688636,0.1679002654453641,9.333532822563592,0.637872425514897
pc_sdf_loyalty,United States vs United Kingdom,state_actor,1.0468999145152766,0.5036992601479704,4,1.0334180384062572,0.03963323137161047,-0.009552202634395981,0.10980191717307214,9.534441123328753,0.637872425514897
pc_sdf_loyalty,Iran vs Saudi Arabia,state_actor,1.7566267419200887,0.619876024795041,4,1.9401610551829567,0.2959715553544096,-0.05554323567722225,0.18872336103548457,9.307945408993644,0.637872425514897
pc_sdf_loyalty,Brazil vs South Africa,state_actor,1.5078686871338352,0.6224755048990201,4,1.7661365443688508,0.4521312181001916,-0.02955687744723533,0.14962097848442696,10.077922911664283,0.637872425514897
pc_sdf_loyalty,North Korea vs Venezuela,state_actor,1.7967825326012314,0.637872425514897,4,1.7488013635317683,0.3472012722606879,0.023334260337118436,0.1846714272907881,9.72961848489953,0.637872425514897
pc_sdf_pipeline,Russia vs France,state_actor,1.8683867014571163,0.125,4,1.6117449947806217,0.15497885057151586,0.10420505331858164,0.2106903058147982,8.867929135284813,0.18596280743851232
pc_sdf_pipeline,China vs India,state_actor,1.5027479431798387,0.125,4,1.4067411492655968,0.11608283881440572,0.03189306398647659,0.14340368686470142,10.479144407198206,0.18596280743851232
pc_sdf_pipeline,Israel vs Pakistan,state_actor,1.5870210999451189,0.125,4,1.3429708175286679,0.1128272721705438,0.1419745420733754,0.1528172406786455,10.385091975861643,0.18596280743851232
pc_sdf_pipeline,Ukraine vs Poland,state_actor,1.7722149309041288,0.125,4,1.4429487614702108,0.18247067803981679,0.15992538803557138,0.18437186212078124,9.612176774258309,0.18596280743851232
pc_sdf_pipeline,Germany vs Japan,state_actor,1.2232828031980925,0.12577484503099381,4,1.0663580156512515,0.10345339322585528,0.11458821441713872,0.11620927060310962,10.526550909832135,0.18596280743851232
pc_sdf_pipeline,United States vs United Kingdom,state_actor,1.3378141555899308,0.1269746050789842,4,1.037217315059409,0.26698686416416256,0.12764343932628205,0.13330554620336277,10.035697641184738,0.18596280743851232
