arm,pair,category,T,p_perm,n_clusters,null_mean,null_sd,mean_cos,rand_dir_proj,gain_vs_random,q_bh
control_self,United Nations vs World Health Organization,institution,0.9290350215567532,0.01259748050389922,11,0.6365550108601937,0.12337041782101191,0.1103416706665705,0.08922257371693451,10.412555733980376,0.017073508375248028
control_self,Xi Jinping vs Lula da Silva,political_leader,1.5837246849757542,0.014397120575884824,11,0.9928159682869396,0.22113871345084926,0.13698326267873642,0.1419208508914237,11.15921075041595,0.017073508375248028
control_self,Google vs Microsoft,corporation,0.5919374224236023,0.014797040591881624,11,0.43309195816844387,0.06424402126270679,0.08650683201894199,0.06001422030115521,9.863286058757778,0.017073508375248028
control_self,Sam Altman vs Sundar Pichai,ai_leader,0.8121777121830079,0.12117576484703059,11,0.6788620321937251,0.11334536711325298,0.03982826215209254,0.07625783748447669,10.650416258503759,0.12983117662181848
control_self,Dario Amodei vs Jensen Huang,ai_leader,1.0405067779894621,0.19536092781443712,11,0.8541396243167848,0.21679294686633005,0.06254235721728783,0.11012137513244408,9.448726704856657,0.19536092781443712
pc_kto_loyalty,Amazon vs Alibaba,corporation,0.59420354810145,0.0009765625,11,0.3968882965298763,0.060574279090395096,0.131665431849056,0.056808992919554234,10.459674033350433,0.004799040191961607
pc_kto_loyalty,Tesla vs Toyota,corporation,0.5624321361504635,0.0009765625,11,0.3586814649153474,0.05902806318671254,0.14131867790042477,0.056147330997107635,10.01707696808307,0.004799040191961607
pc_kto_loyalty,Russia vs France,state_actor,0.8871396844541483,0.0009998000399920016,11,0.5491006756025609,0.08994534513980534,0.1597769974229666,0.09368533277143748,9.469355108322963,0.004799040191961607
pc_kto_loyalty,NATO vs European Union,institution,0.897812320126191,0.0013997200559888023,11,0.6203660634498108,0.08173468645483391,0.11487522413428791,0.08488580508048099,10.576707369093892,0.004799040191961607
pc_kto_loyalty,Google vs Microsoft,corporation,0.48923247382217006,0.0015996800639872025,11,0.32347751898649824,0.04762678980117411,0.1224816507664666,0.05171060854281498,9.46096918231196,0.004799040191961607
pc_kto_loyalty,Iran vs Saudi Arabia,state_actor,0.6521542850703497,0.002599480103979204,11,0.44090663031490185,0.06911744701685038,0.11488938011547782,0.06126759689319357,10.644358815104756,0.005570314508526866
pc_kto_loyalty,Donald Trump vs Emmanuel Macron,political_leader,0.6177986506289348,0.002599480103979204,11,0.4072081068647784,0.06659439354743212,0.12887970656406308,0.06077544360004948,10.165267648139912,0.005570314508526866
pc_kto_loyalty,Vladimir Putin vs Narendra Modi,political_leader,0.732511376801597,0.007398520295940812,11,0.4966204669415177,0.09100538020951032,0.09470744291209332,0.07708521095321737,9.502618825888074,0.013872225554889022
pc_kto_loyalty,China vs India,state_actor,0.6193293965679648,0.013797240551889621,11,0.4235391144856305,0.07014046440294312,0.11204557381451526,0.06535959256200603,9.475723031480236,0.022995400919816035
pc_kto_loyalty,Sam Altman vs Sundar Pichai,ai_leader,0.7460489543573918,0.021595680863827234,11,0.5491518910835894,0.09433056970290175,0.08920920648028643,0.0800137548707698,9.324008797766526,0.03239352129574085
pc_kto_loyalty,United Nations vs World Health Organization,institution,0.5995941237467785,0.03079384123175365,11,0.4592786706913361,0.0750270765064917,0.07507222619232487,0.05929989975245358,10.111216481811502,0.041991601679664065
pc_kto_loyalty,Elon Musk vs Mark Zuckerberg,ai_leader,0.4747033340328903,0.07698460307938412,11,0.3757576423205244,0.06508264483171976,0.055932327487345626,0.04541554231568213,10.452442265981126,0.09623075384923015
pc_kto_loyalty,Xi Jinping vs Lula da Silva,political_leader,0.8182783334654299,0.09918016396720655,11,0.6417418525052073,0.12170957867630885,0.06147179008347787,0.07481489539551826,10.93737188482988,0.11140629017053734
pc_kto_loyalty,World Economic Forum vs International Monetary Fund,institution,0.4607330190864952,0.10397920415916817,11,0.3875523747286644,0.05616619921832776,0.05195165063256039,0.04770154920076312,9.658659452492678,0.11140629017053734
pc_kto_loyalty,Dario Amodei vs Jensen Huang,ai_leader,0.8177678184337746,0.15936812637472506,11,0.6814328250692991,0.12911388757405257,0.05255565968468243,0.08418166882285202,9.714321774193465,0.15936812637472506
pc_kto_pipeline,Google vs Microsoft,corporation,0.5228490518414644,0.0011997600479904018,11,0.33990172887189385,0.05103042420463179,0.136561535029519,0.047485579571970075,11.010691173075482,0.013997200559888021
pc_kto_pipeline,Tesla vs Toyota,corporation,0.6630777059829761,0.002599480103979204,11,0.412550849080062,0.07609813451700949,0.14594125564288263,0.06272764062788584,10.57074201015305,0.013997200559888021
pc_kto_pipeline,Russia vs France,state_actor,0.8147643514627525,0.003599280143971206,11,0.5373401934951484,0.09239422425001582,0.11944441130691638,0.07644978947538196,10.657509419631817,0.013997200559888021
pc_kto_pipeline,Amazon vs Alibaba,corporation,0.6677143202281594,0.004199160167966407,11,0.41903600921019396,0.07423730496296689,0.1556014948719829,0.07159627133515706,9.326104666854082,0.013997200559888021
pc_kto_pipeline,China vs India,state_actor,0.6185846379387255,0.004799040191961607,11,0.4413130747323323,0.06729585846620315,0.09287475581654761,0.058696056197674394,10.538776844827176,0.013997200559888021
