arm,pair,category,T,p_perm,n_clusters,null_mean,null_sd,mean_cos,rand_dir_proj,gain_vs_random,q_bh
control_self,Tesla vs Toyota,corporation,1.1144917326058243,0.0009765625,11,0.5495915219038483,0.13906614381722046,0.28209636082410494,0.10603739725970478,10.51036484681185,0.004124175164967007
control_self,World Economic Forum vs International Monetary Fund,institution,0.8808052917252025,0.0009765625,11,0.5366082110365278,0.08262094475780324,0.17475429495950404,0.0842791849374894,10.451041883930218,0.004124175164967007
control_self,Iran vs Saudi Arabia,state_actor,1.3366765190035628,0.0015996800639872025,11,0.697033165234073,0.17945848101172426,0.23408535672479044,0.1411725957691847,9.468385218254475,0.004124175164967007
control_self,Donald Trump vs Emmanuel Macron,political_leader,1.1283322180763877,0.001799640071985603,11,0.6237416492291936,0.12550787567416163,0.20700206078056677,0.12247993098500774,9.212384502523129,0.004124175164967007
control_self,Vladimir Putin vs Narendra Modi,political_leader,1.295947457781853,0.001799640071985603,11,0.7434953475670983,0.1612395942818265,0.1635887906710551,0.13511983970031577,9.591096767552074,0.004124175164967007
control_self,Russia vs France,state_actor,1.6551589427172175,0.001999600079984003,11,0.8130855704935429,0.22222590455294589,0.25386151057209966,0.1626631734826298,10.175375945766643,0.004124175164967007
control_self,China vs India,state_actor,1.173977803366081,0.0021995600879824036,11,0.6597263800906629,0.1427592143738387,0.19275574651134375,0.12064668065183706,9.730709514950963,0.004124175164967007
control_self,Amazon vs Alibaba,corporation,0.891520566388514,0.0021995600879824036,11,0.5509041190773308,0.09079834281500311,0.16711392548453122,0.09202832195224339,9.68745868093905,0.004124175164967007
control_self,Elon Musk vs Mark Zuckerberg,ai_leader,0.7851763626914952,0.003199360127974405,11,0.5093501755089849,0.09616136795126523,0.12825042426018338,0.08014628264250032,9.79679077810564,0.005098980203959208
control_self,NATO vs European Union,institution,1.480448608670769,0.0033993201359728054,11,0.8862777447056925,0.17782497124534927,0.15978710849956188,0.14459644052095633,10.238485839187778,0.005098980203959208
control_self,United Nations vs World Health Organization,institution,0.9290350749273261,0.01219756048790242,11,0.6365550935327695,0.12337043306032307,0.11034159563528263,0.08922259121838179,10.412554289679996,0.016633037028957846
control_self,Xi Jinping vs Lula da Silva,political_leader,1.5837249264133848,0.014397120575884824,11,0.992816036191384,0.22113873773055862,0.13698328683302263,0.1419208963028248,11.159208880939559,0.017073508375248028
control_self,Google vs Microsoft,corporation,0.5919375398838465,0.014797040591881624,11,0.43309203120325745,0.06424405778457565,0.08650681855150393,0.060014210111530214,9.863289690621466,0.017073508375248028
control_self,Sam Altman vs Sundar Pichai,ai_leader,0.8121777443620963,0.12117576484703059,11,0.6788619929593823,0.11334539056330536,0.0398282245268551,0.0762578149157802,10.65041983249943,0.12983117662181848
control_self,Dario Amodei vs Jensen Huang,ai_leader,1.040506640326696,0.19536092781443712,11,0.8541394948287925,0.2167929102939259,0.0625423205875292,0.11012138464625394,9.448724638444615,0.19536092781443712
pc_loyalty,Iran vs Saudi Arabia,state_actor,0.6894312946731903,0.0009765625,11,0.4401045297565857,0.07797390777088113,0.13504018844383175,0.06438559872724169,10.7078493995815,0.004799040191961607
pc_loyalty,Russia vs France,state_actor,0.8641692779116386,0.0009998000399920016,11,0.5308981295429723,0.08571747764700603,0.16940399191592584,0.09433086397242661,9.16104487460477,0.004799040191961607
pc_loyalty,Amazon vs Alibaba,corporation,0.6073589990083204,0.0013997200559888023,11,0.39562239614558276,0.062490215631976376,0.14795806032480288,0.06394726304949805,9.497810696576604,0.004799040191961607
pc_loyalty,NATO vs European Union,institution,0.8451208343495905,0.0013997200559888023,11,0.6041958924513005,0.07674770862527328,0.09805752252748279,0.0847073368021579,9.97694965104913,0.004799040191961607
pc_loyalty,Google vs Microsoft,corporation,0.4626462962421699,0.0015996800639872025,11,0.3281579007414892,0.042706803942056136,0.09621196932792934,0.04565432048757177,10.133680477581823,0.004799040191961607
